排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,020032,元大綠能N,10.7,0.27,2.59,09/21,100.0,100.0,100.0,100.0,100.0,100.0,85.9,66.2,47.6,27.2,,50.8
2,020030,統一智慧電動車N,20.3,0.37,1.86,09/21,100.0,100.0,97.5,97.7,60.7,73.6,60.1,37.2,44.8,79.5,,44.9
3,020020,元大台股領航N,30.33,1.0,3.41,09/21,95.4,97.0,97.0,97.4,90.6,93.7,44.2,27.3,33.9,29.7,,35.1
4,00982B,FT投資級債20+,9.42,0.0,0.0,09/21,-9.32,94.0,95.2,93.9,-28.7,-33.3,-29.5,7.1,17.8,,,21.4
5,020029,元大ESG高股息N,21.1,0.42,2.03,09/21,96.7,98.2,96.6,93.2,90.7,90.1,72.2,69.9,70.1,40.7,,69.8
6,00788B,元大10年IG電能債,29.0,-0.1,-0.34,09/21,99.5,92.6,91.9,92.4,83.4,81.3,57.8,62.4,46.5,-1.8,,50.9
7,00682U,期元大美元指數,20.62,-0.04,-0.19,09/21,77.5,77.5,94.6,92.0,-2.33,15.8,16.1,45.3,15.7,28.2,,15.4
8,00656R,國泰中國A50反1,5.92,0.0,0.0,09/21,-100.0,79.8,93.4,91.9,33.4,-8.82,-1.39,1.02,2.09,0.01,-0.8,2.42
9,00666R,富邦恒生國企反1,9.18,-0.1,-1.08,09/21,85.6,83.3,92.6,91.4,80.2,-2.87,-23.8,-12.3,3.44,-1.8,-2.19,-4.17
10,00634R,富邦上証反1,3.17,0.0,0.0,09/21,-100.0,-74.9,66.2,84.0,64.0,0.21,-3.57,1.9,2.14,4.31,0.55,2.89
11,00638R,元大滬深300反1,6.7,-0.03,-0.45,09/21,100.0,97.3,97.5,79.6,30.9,34.3,23.0,7.16,7.0,0.91,-0.67,11.3
12,00648R,元大S&P500反1,3.93,0.0,0.0,09/21,84.5,88.1,87.9,79.3,4.86,18.4,-1.73,-0.46,6.16,0.11,0.74,7.55
13,009818,華南永昌NASDAQxT,20.54,0.18,0.88,09/21,94.5,87.1,89.9,78.9,53.8,57.7,61.9,64.4,,,,
14,009820,元大納斯達克精選,10.14,0.15,1.5,09/21,85.0,84.4,81.7,76.4,61.8,39.0,36.6,,,,,
15,00411A,主動統一前沿科技,10.22,0.09,0.89,09/21,75.2,82.2,81.8,74.8,57.4,,,,,,,
16,00861,元大全球未來通訊,86.05,1.55,1.83,09/21,96.0,91.0,88.6,72.6,58.0,34.7,-8.97,3.66,8.78,24.5,,8.45
17,00402A,主動安聯美國科技,9.75,0.13,1.35,09/21,84.0,80.7,76.6,70.8,60.6,29.0,40.2,,,,,
18,00940,元大台灣價值高息,13.1,-0.01,-0.08,09/21,58.5,67.6,76.3,70.4,63.1,62.8,50.1,65.1,63.6,,,65.8
19,00900,富邦特選高股息30,19.83,-0.01,-0.05,09/21,74.8,63.8,75.0,69.1,68.9,71.2,57.9,59.8,28.9,17.1,,56.3
