代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
3045,台灣大,124.0,2.5,2.06,09/15,22,98873,45.5,2.66,-2,-158,-1.04,0.0,-1,-192,-1.81,-0.01,22,100418,46.2,2.7
5403,中菲,93.1,-0.1,-0.11,09/15,22,376,46.0,0.48,0,0,0.0,0.0,0,0,0.0,0.0,22,376,46.0,0.48
9919,康那香,13.9,-0.05,-0.36,09/15,22,1025,26.6,0.52,0,0,0.0,0.0,1,3,3.16,0.0,22,1059,27.5,0.54
2880,華南金,46.9,0.6,1.3,09/15,14,91782,35.7,0.65,-1,-627,-4.11,0.0,1,456,2.99,0.0,4,17630,30.2,0.13
6805,富世達,2025.0,-140.0,-6.47,09/15,13,2995,15.8,4.37,-4,-409,-8.65,-0.6,-1,-41,-3.16,-0.06,8,1172,15.2,1.71
2247,汎德永業,229.5,0.0,0.0,09/15,12,112,35.8,0.14,-1,-5,-20.6,-0.01,0,0,0.0,0.0,12,107,34.2,0.13
5245,智晶,21.05,-0.7,-3.22,09/15,12,90,19.1,0.2,0,0,0.0,0.0,-5,-131,-52.4,-0.29,-5,-95,-38.0,-0.21
00836B,永豐10年A公司債,27.32,0.02,0.07,09/15,11,632,64.7,0.1,0,0,0.0,0.0,-1,-21,-19.6,0.0,12,717,73.3,0.11
00898,國泰基因免疫革命,10.92,0.26,2.44,09/15,11,1953,29.3,1.7,0,0,0.0,0.0,4,796,33.1,0.69,9,2896,53.7,2.52
2412,中華電,143.5,1.0,0.7,09/15,11,63098,50.2,0.81,-1,-33,-0.2,0.0,1,99,0.59,0.0,11,62961,50.1,0.81
5876,上海商銀,49.8,-0.1,-0.2,09/15,11,47223,40.6,0.96,1,647,11.5,0.01,3,284,1.31,0.01,11,53402,45.9,1.09
2493,揚博,171.0,0.5,0.29,09/15,9,1050,14.8,0.83,-1,-1,-0.19,0.0,-1,-6,-1.17,0.0,3,351,17.8,0.28
6261,久元,75.5,1.8,2.44,09/15,9,481,12.5,0.37,0,0,0.0,0.0,1,23,5.75,0.02,3,115,10.2,0.09
6923,中台,76.0,0.3,0.4,09/15,9,154,48.2,0.17,0,0,0.0,0.0,0,0,0.0,0.0,9,150,47.1,0.17
3379,彬台,26.95,-0.15,-0.55,09/15,8,96,17.6,0.25,0,0,0.0,0.0,0,0,0.0,0.0,8,96,17.7,0.25
4585,達明,296.0,-2.0,-0.67,09/15,8,712,27.1,0.68,-1,-13,-6.84,-0.01,1,0,0.11,0.0,8,692,26.3,0.66
6128,上福,18.9,-0.05,-0.26,09/15,8,155,13.7,0.12,0,0,0.0,0.0,1,14,20.6,0.01,8,165,14.5,0.13
6684,安格,44.4,0.05,0.11,09/15,8,109,25.5,0.24,0,0,0.0,0.0,2,0,0.4,0.0,8,109,25.5,0.24
6698,旭暉應材,31.45,0.1,0.32,09/15,8,277,30.3,0.42,0,0,0.0,0.0,0,0,0.0,0.0,8,277,30.3,0.42
3485,敘豐,187.0,-3.0,-1.58,09/15,7,48,8.28,0.13,0,0,0.0,0.0,-1,0,-0.04,0.0,7,48,8.22,0.13
3666,光耀,25.0,0.0,0.0,09/15,7,14,3.91,0.01,0,0,0.0,0.0,2,0,0.06,0.0,5,7,5.73,0.01
6123,上奇,42.95,0.2,0.47,09/15,7,44,15.7,0.07,0,0,0.0,0.0,1,0,0.73,0.0,7,44,15.8,0.07
7786,東方風能,119.5,5.5,4.82,09/15,7,215,20.3,0.12,0,0,0.0,0.0,0,0,0.0,0.0,2,69,40.8,0.04
8089,康全電訊,17.95,-0.15,-0.83,09/15,7,200,15.3,0.3,0,0,0.0,0.0,0,0,0.0,0.0,7,200,15.2,0.3
1102,亞泥,35.2,0.2,0.57,09/15,6,12744,32.2,0.36,1,231,4.51,0.01,-6,-839,-2.12,-0.02,6,12992,32.8,0.37
2380,虹光,16.8,-0.2,-1.18,09/15,6,48,7.11,0.08,0,0,0.0,0.0,0,0,0.0,0.0,6,50,7.41,0.08
2425,承啟,35.6,-0.7,-1.93,09/15,6,543,17.0,0.56,0,0,0.0,0.0,-2,-44,-4.05,-0.05,6,495,15.5,0.51
2472,立隆電,208.0,-2.5,-1.19,09/15,6,3545,30.0,2.15,-9,-3735,-18.1,-2.27,-2,-23,-0.62,-0.01,4,713,8.64,0.43
2820,華票,17.35,-0.05,-0.29,09/15,6,10727,55.1,0.8,0,0,0.0,0.0,4,156,1.03,0.01,6,10718,55.0,0.8
2883B,凱基金乙特,8.24,0.01,0.12,09/15,6,2470,27.1,0.16,0,0,0.0,0.0,-6,-957,-10.5,-0.06,4,1503,22.9,0.09
2887G,台新新光庚特一,44.1,-0.05,-0.11,09/15,6,28,6.51,0.04,0,0,0.0,0.0,0,0,0.0,0.0,6,28,6.51,0.04
