證券代號,證券名稱,交易別,成交價,成交股數,成交金額
1316,上曜,配對交易,12.00,"1,000,000","12,000,000"
2303,聯電,配對交易,132.65,"224,000","29,713,600"
2303,聯電,配對交易,132.62,"236,000","31,298,320"
2317,鴻海,配對交易,256.80,"100,000","25,680,000"
2327,國巨*,配對交易,566.41,"50,000","28,320,500"
2327,國巨*,配對交易,566.40,"85,000","48,144,000"
2327,國巨*,配對交易,566.05,"4,033,708","2,283,280,413"
2327,國巨*,配對交易,566.00,"3,000,000","1,698,000,000"
2327,國巨*,配對交易,565.00,"5,000,000","2,825,000,000"
2330,台積電,配對交易,"2,440.00","299,000","729,560,000"
2330,台積電,配對交易,"2,433.81","10,000","24,338,100"
2345,智邦,配對交易,"2,210.00","28,551","63,097,710"
2345,智邦,配對交易,"2,200.00","16,449","36,187,800"
2345,智邦,配對交易,"2,186.41","32,000","69,965,120"
2345,智邦,配對交易,"2,107.50","67,000","141,202,500"
2345,智邦,配對交易,"2,082.50","10,000","20,825,000"
2404,漢唐,配對交易,"1,097.50","243,000","266,692,500"
2454,聯發科,配對交易,"4,315.00","152,000","655,880,000"
2457,飛宏,配對交易,22.70,"547,000","12,416,900"
2892,第一金,配對交易,35.55,"698,000","24,813,900"
2892,第一金,配對交易,35.54,"1,047,000","37,210,380"
2897,王道銀行,配對交易,10.40,"1,446,000","15,038,400"
3006,晶豪科,配對交易,270.00,"1,660,000","448,200,000"
3037,欣興,配對交易,978.89,"18,000","17,620,020"
3044,健鼎,配對交易,501.50,"39,000","19,558,500"
4764,雙鍵,配對交易,247.00,"261,200","64,516,400"
6415,矽力*-KY,配對交易,416.25,"47,000","19,563,750"
7769,鴻勁,配對交易,"5,888.21","3,360","19,784,386"
7769,鴻勁,配對交易,"5,888.18","3,640","21,432,975"
總計,,,,"20,356,908","9,689,341,174"
